KEY,R3,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),ADDRESS,CITY,STATE,LATITUDE,LONGITUDE,HOME TYPE,ZIP,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,LAST SALE DATE,FAVORITE,INTERESTED,IS SHORT SALE,LAST SALE PRICE
150011789,789,http://www.redfin.com/CA/El-Cajon/163-Minnesota-Ave-92020/home/5609962,163 Minnesota Ave,El Cajon,CA,32.784744,-116.960866,Single Family Residential,92020,3,2,El Cajon,1168,,1956,4,Garage,4/22/15,N,Y,FALSE,305000
140006939,939,http://www.redfin.com/CA/El-Cajon/914-Vista-Del-Monte-Dr-92020/home/5618309,914 Vista Del Monte Way,El Cajon,CA,32.780817,-116.938767,Single Family Residential,92020,3,3,El Cajon,3019,44867,1990,5,Garage,4/18/14,N,Y,FALSE,700000
150017574,574,http://www.redfin.com/CA/El-Cajon/933-Vista-Del-Monte-Dr-92020/home/5618341,933 VISTA DEL MONTE Way,EL CAJON,CA,32.779465,-116.938576,Single Family Residential,92020,4,3,El Cajon,3591,54450,1989,7,Garage,5/4/15,N,Y,FALSE,772500
150013769,769,http://www.redfin.com/CA/El-Cajon/1761-Navaja-Rd-92020/home/5635913,1761 Navaja Rd,El Cajon,CA,32.763609,-116.937878,Single Family Residential,92020,5,5,Mount Helix,3865,,1980,12,Garage,4/27/15,N,Y,FALSE,770000
140019969,969,http://www.redfin.com/CA/El-Cajon/1585-E-Chase-Ave-92020/home/5636675,1585 E Chase Ave,El Cajon,CA,32.771392,-116.939233,Single Family Residential,92020,3,2,El Cajon,2049,33106,1952,2,Garage,6/4/14,N,Y,FALSE,485000
140065390,390,http://www.redfin.com/CA/El-Cajon/1678-Chase-Ln-92020/home/5636686,1678 Chase Ln,El Cajon,CA,32.769716,-116.938333,Single Family Residential,92020,4,3,Mount Helix,2600,22216,1973,6,Garage,2/27/15,N,Y,FALSE,660000
140038780,780,http://www.redfin.com/CA/El-Cajon/11973-Fuerte-Dr-92020/home/5636870,11973 Fuerte,El Cajon,CA,32.766032,-116.938935,Single Family Residential,92020,4,3,Mount Helix,2990,31363,1973,6,Garage,12/1/14,N,Y,FALSE,685000
140013642,642,http://www.redfin.com/CA/El-Cajon/471-Cuyamaca-St-92020/home/5589267,471 N Cuyamaca St,El Cajon,CA,32.800436,-116.979233,Single Family Residential,92020,4,3,El Cajon,1549,7100,1951,2,,5/9/14,N,Y,FALSE,440000
140059329,329,http://www.redfin.com/CA/El-Cajon/437-Cuyamaca-St-92020/home/5589284,437 N Cuyamaca,El Cajon,CA,32.799842,-116.979226,Single Family Residential,92020,3,2,El Cajon,1415,,1951,2,Garage,2/6/15,N,Y,FALSE,409000
140058916,916,http://www.redfin.com/CA/El-Cajon/351-Cuyamaca-St-92020/home/5589520,351 N Cuyamaca St,El Cajon,CA,32.798202,-116.979265,Single Family Residential,92020,3,2,El Cajon,1056,6000,1959,3,Garage,1/6/15,N,Y,FALSE,360000
140043781,781,http://www.redfin.com/CA/El-Cajon/1201-La-Sombra-Ct-92020/home/5593271,1201 La Sombra Ct,San Diego,CA,32.79021,-116.978304,Single Family Residential,92020,4,3,El Cajon,2501,18400,1974,6,Garage,9/18/14,N,Y,FALSE,564000
140049915,915,http://www.redfin.com/CA/El-Cajon/689-La-Sombra-Dr-92020/home/5593318,689 La Sombra,El Cajon,CA,32.788144,-116.978684,Single Family Residential,92020,5,3,El Cajon,2308,30928,1974,9,Garage,10/14/14,N,Y,FALSE,550000
150008641,641,http://www.redfin.com/CA/El-Cajon/1296-Helix-View-Dr-92020/home/5606556,1296 Helix Vw,El Cajon,CA,32.781943,-116.979526,Single Family Residential,92020,3,2,El Cajon,1330,,1979,4,Garage,4/14/15,N,Y,FALSE,390000
140035472,472,http://www.redfin.com/CA/El-Cajon/1087-Pine-Dr-92020/home/5606930,1087 Pine Drive,El Cajon,CA,32.780619,-116.978278,Single Family Residential,92020,3,2,El Cajon,1619,6500,1980,4,Garage,11/6/14,N,Y,FALSE,454900
140051650,650,http://www.redfin.com/CA/El-Cajon/513-Jeffree-St-92020/home/5569964,513 Jeffree,El Cajon,CA,32.800918,-116.952874,Single Family Residential,92020,4,2,El Cajon,1152,6000,1957,3,Garage,11/4/14,N,Y,FALSE,313000
140022033,33,http://www.redfin.com/CA/El-Cajon/489-Dewane-Dr-92020/home/5593954,489 Dewane Dr,El Cajon,CA,32.8008,-116.98026,Single Family Residential,92020,3,2,El Cajon,1432,12500,1975,5,Garage,6/16/14,N,Y,FALSE,465000
140027489,489,http://www.redfin.com/CA/El-Cajon/405-Dewane-Dr-92020/home/5594168,405 Dewane,El Cajon,CA,32.799179,-116.980265,Single Family Residential,92020,4,4,El Cajon,2500,10800,1975,6,Garage,10/1/14,N,Y,FALSE,565000
150014825,825,http://www.redfin.com/CA/El-Cajon/355-Dewane-Dr-92020/home/5594188,355 Dewane,El Cajon,CA,32.79816,-116.980228,Single Family Residential,92020,3,2,El Cajon,1985,,1976,6,Garage,4/28/15,N,Y,FALSE,535000
140056167,167,http://www.redfin.com/CA/El-Cajon/344-Dewane-Dr-92020/home/5594395,344 Dewane Dr,El Cajon,CA,32.797894,-116.980846,Single Family Residential,92020,4,3,El Cajon,2475,11700,1976,5,Garage,2/13/15,N,Y,FALSE,543000
140028434,434,http://www.redfin.com/CA/El-Cajon/1321-Helix-View-Dr-92020/home/5606607,1321 Helix View Dr,El Cajon,CA,32.781516,-116.979728,Single Family Residential,92020,3,2,El Cajon,1273,17424,1957,8,Garage,8/8/14,N,Y,FALSE,445000
150010745,745,http://www.redfin.com/CA/El-Cajon/1339-Helix-View-Dr-92020/home/5606684,1339 Helix View Dr,El Cajon,CA,32.780288,-116.980463,Single Family Residential,92020,4,3,El Cajon,1652,,1953,5,Garage,4/17/15,N,Y,FALSE,405000
140033733,733,http://www.redfin.com/CA/El-Cajon/370-Cottonpatch-Way-92020/home/5581989,370 Cottonpatch,El Cajon,CA,32.791533,-116.988016,Single Family Residential,92020,3,2,El Cajon,1544,11800,1962,4,Garage,7/17/14,N,Y,FALSE,517000
140054108,108,http://www.redfin.com/CA/El-Cajon/296-Cottonpatch-Way-92020/home/5582050,296 Cottonpatch Way,El Cajon,CA,32.792949,-116.987441,Single Family Residential,92020,3,2,La Mesa,1794,10200,1964,4,,12/29/14,N,Y,FALSE,520000
140019886,886,http://www.redfin.com/CA/El-Cajon/1832-Wedgemere-Rd-92020/home/5583182,1832 Wedgemere Rd,El Cajon,CA,32.796515,-116.988409,Single Family Residential,92020,3,3,El Cajon,1716,12700,1951,4,Garage,6/10/14,N,Y,FALSE,599900
140001773,773,http://www.redfin.com/CA/El-Cajon/298-Chambers-St-92020/home/5589821,298 Chambers St,El Cajon,CA,32.797884,-116.966861,Single Family Residential,92020,2,1,El Cajon,1214,9583,1942,4,Garage,5/8/14,N,Y,FALSE,295000
150004960,960,http://www.redfin.com/CA/El-Cajon/665-Van-Houten-Ave-92020/home/5593092,665 Van Houten Ave,El Cajon,CA,32.788333,-116.965803,Single Family Residential,92020,2,1,El Cajon,1168,,1947,2,,3/31/15,N,Y,FALSE,315000
140043349,349,http://www.redfin.com/CA/El-Cajon/350-W-Washington-Ave-92020/home/5593109,350 W Washington Ave,El Cajon,CA,32.787939,-116.965778,Single Family Residential,92020,3,1,El Cajon,1152,,1951,6,Garage,9/16/14,N,Y,FALSE,315000
140044068,68,http://www.redfin.com/CA/El-Cajon/412-Patricia-Ln-92020/home/5609123,412 Patricia Ln,El Cajon,CA,32.786891,-116.96671,Single Family Residential,92020,3,2,El Cajon,1470,9200,1960,4,Garage,9/15/14,N,Y,FALSE,375000
140055532,532,http://www.redfin.com/CA/El-Cajon/625-W-Washington-Ave-92020/home/5608873,625 W Washington,El Cajon,CA,32.787388,-116.969337,Single Family Residential,92020,3,1,El Cajon,1487,7800,1948,4,Garage,12/3/14,N,Y,FALSE,325000
140058178,178,http://www.redfin.com/CA/El-Cajon/613-W-Washington-Ave-92020/home/5608877,613 W Washington,El Cajon,CA,32.787387,-116.969139,Single Family Residential,92020,3,1,El Cajon,1352,,1948,2,Garage,12/23/14,N,Y,FALSE,330000
140046204,204,http://www.redfin.com/CA/El-Cajon/649-W-Washington-Ave-92020/home/5608886,649 W WASHINGTON,El Cajon,CA,32.78739,-116.969729,Single Family Residential,92020,2,1,El Cajon,869,7800,1956,4,Garage,10/14/14,N,Y,FALSE,275000
150000938,938,http://www.redfin.com/CA/El-Cajon/651-W-Washington-Ave-92020/home/5608897,651 W Washington Ave,El Cajon,CA,32.78739,-116.969924,Single Family Residential,92020,2,1,El Cajon,862,7192,1948,3,Garage,4/10/15,N,Y,FALSE,282000
140057067,67,http://www.redfin.com/CA/El-Cajon/654-Patricia-Ln-92020/home/5608936,654 Patricia Ln,El Cajon,CA,32.787049,-116.969922,Single Family Residential,92020,3,1,El Cajon,1039,7400,1951,5,Garage,10/28/14,N,Y,FALSE,275000
140027301,301,http://www.redfin.com/CA/El-Cajon/689-Patricia-Ln-92020/home/5608985,689 Patricia,El Cajon,CA,32.786537,-116.970462,Single Family Residential,92020,4,3,El Cajon,1578,8000,1949,7,Garage,6/20/14,N,Y,FALSE,381000
140040178,178,http://www.redfin.com/CA/El-Cajon/1035-S-Johnson-Ave-92020/home/5610761,1035 S Johnson,El Cajon,CA,32.781742,-116.97032,Single Family Residential,92020,3,2,El Cajon,1350,6000,1957,4,Garage,10/3/14,N,Y,FALSE,330000
140027546,546,http://www.redfin.com/CA/El-Cajon/602-Morgan-Way-92020/home/5610901,602 Morgan Way,El Cajon,CA,32.78212,-116.968966,Single Family Residential,92020,4,2,El Cajon,1548,,1956,4,Garage,6/30/14,N,Y,FALSE,409900
140047380,380,http://www.redfin.com/CA/El-Cajon/602-Downer-Ave-92020/home/5611002,602 Downer Ave,El Cajon,CA,32.781373,-116.968974,Single Family Residential,92020,3,2,El Cajon,1350,6900,1957,5,Garage,9/30/14,N,Y,FALSE,375000
140016210,210,http://www.redfin.com/CA/El-Cajon/1485-Sierra-Cir-92020/home/5612688,1485 Sierra Cir,El Cajon,CA,32.777328,-116.970035,Single Family Residential,92020,2,1,El Cajon,816,5800,1952,3,Garage,5/6/14,N,Y,FALSE,312000
150001869,869,http://www.redfin.com/CA/El-Cajon/610-Sun-Meadow-Dr-92020/home/5613532,610 Sun Mdw,El Cajon,CA,32.775641,-116.969116,Single Family Residential,92020,3,3,El Cajon,2584,23522,1980,7,Garage,2/27/15,N,Y,FALSE,595000
140044597,597,http://www.redfin.com/CA/El-Cajon/690-Skyview-St-92020/home/5613638,690 Skyview,El Cajon,CA,32.777048,-116.970384,Single Family Residential,92020,4,2,El Cajon,1712,,1955,5,Garage,10/30/14,N,Y,FALSE,380000
150002885,885,http://www.redfin.com/CA/El-Cajon/681-Skyview-St-92020/home/5613668,681 Skyview St,El Cajon,CA,32.776516,-116.970068,Single Family Residential,92020,3,3,El Cajon,1266,15426,1935,4,,2/15/15,N,Y,FALSE,379900
140009527,527,http://www.redfin.com/CA/El-Cajon/154-N-Westwind-Dr-92020/home/5583290,154 N Westwind Dr,El Cajon,CA,32.79626,-116.98691,Single Family Residential,92020,4,2,El Cajon,1854,10200,1961,1,Garage,4/11/14,N,Y,FALSE,564000
140023342,342,http://www.redfin.com/CA/El-Cajon/1630-View-Way-92020/home/5587619,1630 View Way,El Cajon,CA,32.797889,-116.985664,Single Family Residential,92020,4,2,El Cajon,2111,10000,1964,4,Garage,5/30/14,N,Y,FALSE,620650
140064017,17,http://www.redfin.com/CA/El-Cajon/407-Tyrone-St-92020/home/5587713,407 Tyrone,El Cajon,CA,32.799437,-116.987184,Single Family Residential,92020,4,2,El Cajon,2199,11400,1966,7,Garage,1/6/15,N,Y,FALSE,576000
140022867,867,http://www.redfin.com/CA/El-Cajon/642-Blackthorne-Ave-92020/home/5591732,642 Blackthorne Ave,El Cajon,CA,32.788016,-116.984344,Single Family Residential,92020,4,4,El Cajon,3142,14300,1970,5,Garage,10/14/14,N,Y,FALSE,694500
140034561,561,http://www.redfin.com/CA/El-Cajon/771-Blackthorne-Ave-92020/home/5591768,771 Blackthorne Ave,El Cajon,CA,32.786436,-116.984653,Single Family Residential,92020,3,3,La Mesa,1659,9900,1952,4,Garage,7/30/14,N,Y,FALSE,480000
140055677,677,http://www.redfin.com/CA/El-Cajon/781-Blackthorne-Ave-92020/home/5591804,781 Blackthorne Ave,El Cajon,CA,32.786198,-116.984375,Single Family Residential,92020,3,2,El Cajon,1664,10500,1959,4,Garage,11/25/14,N,Y,FALSE,518000
150014319,319,http://www.redfin.com/CA/El-Cajon/1625-Annette-Way-92020/home/5594576,1625 ANNETTE Way,EL CAJON,CA,32.784391,-116.984347,Single Family Residential,92020,3,2,El Cajon,1532,6100,1956,4,Garage,5/5/15,N,Y,FALSE,456500
140023387,387,http://www.redfin.com/CA/El-Cajon/981-Dennstedt-Pl-92020/home/5594651,981 Dennstedt Pl,El Cajon,CA,32.782529,-116.984642,Single Family Residential,92020,3,2,El Cajon,1457,7405,1952,6,Garage,6/2/14,N,Y,FALSE,399314
140052299,299,http://www.redfin.com/CA/El-Cajon/660-Benton-Pl-92020/home/5597650,660 Benton Pl,El Cajon,CA,32.787883,-116.946525,Single Family Residential,92020,3,3,El Cajon,1411,,1997,2,Garage,4/6/15,N,Y,FALSE,385000
130061170,170,http://www.redfin.com/CA/El-Cajon/1203-Merritt-Dr-92020/home/5618230,1203 Merritt Dr,El Cajon,CA,32.783008,-116.941518,Single Family Residential,92020,3,2,El Cajon,1940,27007,1958,1,Garage,3/27/14,N,Y,FALSE,469000
140001447,447,http://www.redfin.com/CA/El-Cajon/1223-Vista-Del-Monte-Dr-92020/home/5618296,1223 Vista Del Monte Dr,El Cajon,CA,32.781407,-116.940901,Single Family Residential,92020,3,5,El Cajon,3899,49223,2010,3,Garage,8/18/14,N,Y,FALSE,640000
140015488,488,http://www.redfin.com/CA/El-Cajon/938-Vista-Del-Monte-Dr-92020/home/5618347,938 Vista Del Monte Way,El Cajon,CA,32.780582,-116.941747,Single Family Residential,92020,4,4,El Cajon,3660,49223,1989,3,Garage,10/6/14,N,Y,FALSE,655000
140056475,475,http://www.redfin.com/CA/El-Cajon/1270-Bernita-Rd-92020/home/5619350,1270 Bernita,El Cajon,CA,32.7735,-116.945573,Single Family Residential,92020,4,3,Mount Helix,2676,33977,1967,5,Garage,11/21/14,N,Y,FALSE,640000
140055708,708,http://www.redfin.com/CA/El-Cajon/1039-Fernview-St-92020/home/5619638,1039 Fernview St,El Cajon,CA,32.781706,-116.944239,Single Family Residential,92020,5,2,El Cajon,2516,14000,1972,6,Garage,12/24/14,N,Y,FALSE,615000
140038080,80,http://www.redfin.com/CA/El-Cajon/11880-Fuerte-Dr-92020/home/5635764,11880 Fuerte Dr,El Cajon,CA,32.7645,-116.941905,Single Family Residential,92020,4,3,Mount Helix,2800,38333,1959,12,Garage,10/8/14,N,Y,FALSE,648000
150010626,626,http://www.redfin.com/CA/El-Cajon/11940-Fuerte-Dr-92020/home/5635770,11940 Fuerte Dr,El Cajon,CA,32.765541,-116.941669,Single Family Residential,92020,4,3,El Cajon,2199,41818,1973,6,Garage,4/17/15,N,Y,FALSE,549000
140009733,733,http://www.redfin.com/CA/El-Cajon/12044-Fuerte-Dr-92020/home/5636217,12044 Fuerte Dr,El Cajon,CA,32.768459,-116.941407,Single Family Residential,92020,3,3,Mount Helix,2491,22000,1964,12,Garage,3/28/14,N,Y,FALSE,640000
140049924,924,http://www.redfin.com/CA/El-Cajon/11710-Shadow-Valley-Rd-92020/home/5636243,11710 Shadow Valley Rd,El Cajon,CA,32.768338,-116.944384,Single Family Residential,92020,5,3,Mount Helix,2094,39700,1967,13,Garage,1/23/15,N,Y,FALSE,615000
150007057,57,http://www.redfin.com/CA/El-Cajon/11252-Horizon-Hills-Dr-92020/home/5636407,11252 HORIZON HILLS Dr,EL CAJON,CA,32.772886,-116.945379,Single Family Residential,92020,3,3,Mount Helix,2013,22216,1964,5,Garage,3/27/15,N,Y,FALSE,505000
150005115,115,http://www.redfin.com/CA/El-Cajon/11244-Constellation-Dr-92020/home/5636444,11244 Constellation Dr,El Cajon,CA,32.771898,-116.94587,Single Family Residential,92020,5,3,Mount Helix,2432,21780,1964,6,Garage,5/14/15,N,Y,FALSE,580000
150014055,55,http://www.redfin.com/CA/El-Cajon/11735-Altoona-Dr-92020/home/5636498,11735 ALTOONA Dr,EL CAJON,CA,32.765065,-116.943847,Single Family Residential,92020,5,2,Mount Helix,1972,21000,1963,7,Garage,4/10/15,N,Y,FALSE,590000
140023825,825,http://www.redfin.com/CA/El-Cajon/1545-Hilltop-Dr-92020/home/5636589,1545 Hilltop Dr,El Cajon,CA,32.7711967,-116.9432371,Single Family Residential,92020,5,4,El Cajon,3263,27007,1974,6,Garage,8/18/14,N,Y,FALSE,655000
140008462,462,http://www.redfin.com/CA/El-Cajon/11623-Shadowglen-Rd-92020/home/5637178,11623 Shadowglen Rd,El Cajon,CA,32.76602,-116.946099,Single Family Residential,92020,4,3,Mount Helix,3050,31363,1978,1,Garage,3/27/14,N,Y,FALSE,820000
150009159,159,http://www.redfin.com/CA/El-Cajon/956-Gray-Dr-92020/home/5617589,956 Gray Dr,El Cajon,CA,32.783884,-116.949141,Single Family Residential,92020,4,4,El Cajon,2566,7600,1957,7,Garage,5/4/15,N,Y,FALSE,487000
150014536,536,http://www.redfin.com/CA/El-Cajon/923-S-Anza-St-92020/home/5618019,923 S ANZA,EL CAJON,CA,32.783912,-116.947885,Single Family Residential,92020,4,2,El Cajon,1020,10000,1954,4,Garage,4/20/15,N,Y,FALSE,335000
140008789,789,http://www.redfin.com/CA/El-Cajon/943-S-Anza-St-92020/home/5618036,943 S Anza St,El Cajon,CA,32.783266,-116.947886,Single Family Residential,92020,3,2,El Cajon,1159,10000,1954,1,Garage,4/30/14,N,Y,FALSE,399000
150011049,49,http://www.redfin.com/CA/El-Cajon/1107-S-Mollison-Ave-92020/home/5618481,1107 S Mollison Ave,El Cajon,CA,32.7783019,-116.949626,Single Family Residential,92020,5,3,El Cajon,2671,,1972,19,,5/14/15,N,Y,FALSE,635000
140022512,512,http://www.redfin.com/CA/El-Cajon/1499-Bernita-Way-92020/home/5619291,1499 Bernita Way,El Cajon,CA,32.773371,-116.947607,Single Family Residential,92020,3,2,Mount Helix,2048,30492,1971,3,Garage,6/11/14,N,Y,FALSE,630000
140055641,641,http://www.redfin.com/CA/El-Cajon/983-Eden-Ln-92020/home/5619982,983 Eden,El Cajon,CA,32.7794338,-116.9484584,Single Family Residential,92020,4,3,El Cajon,1908,,1988,4,Garage,3/30/15,N,Y,FALSE,434000
140051591,591,http://www.redfin.com/CA/El-Cajon/979-Eden-Ln-92020/home/5619989,979 Eden Ln,El Cajon,CA,32.7794252,-116.9486647,Single Family Residential,92020,4,3,El Cajon,1908,4356,1988,5,Garage,10/21/14,N,Y,FALSE,445000
140027983,983,http://www.redfin.com/CA/El-Cajon/971-Eden-Ln-92020/home/5619998,971 Eden Ln,El Cajon,CA,32.7792829,-116.9490108,Single Family Residential,92020,4,3,El Cajon,1908,10890,1988,6,Garage,7/25/14,N,Y,FALSE,430000
140050927,927,http://www.redfin.com/CA/El-Cajon/11162-Horizon-Hills-Dr-92020/home/5636389,11162 Horizon Hills Dr,El Cajon,CA,32.772766,-116.948612,Single Family Residential,92020,4,3,El Cajon,2329,30056,1963,7,,12/23/14,N,Y,FALSE,610000
140034926,926,http://www.redfin.com/CA/El-Cajon/11206-Rolling-Hills-Dr-92020/home/5636956,11206 Rolling Hls,El Cajon,CA,32.770828,-116.948207,Single Family Residential,92020,6,5,Mount Helix,5368,21780,1958,9,Garage,9/29/14,N,Y,FALSE,911633
140053154,154,http://www.redfin.com/CA/El-Cajon/11253-Rolling-Hills-Dr-92020/home/5637043,11253 ROLLING HILLS Dr,EL CAJON,CA,32.769671,-116.947632,Single Family Residential,92020,3,2,Mount Helix,2116,21780,1965,6,Garage,12/5/14,N,Y,FALSE,685000
140014187,187,http://www.redfin.com/CA/El-Cajon/590-E-Madison-Ave-92020/home/5569949,590 E Madison Ave,El Cajon,CA,32.800775,-116.955219,Single Family Residential,92020,3,2,El Cajon,1118,6000,1957,4,Garage,5/23/14,N,Y,FALSE,355000
140039236,236,http://www.redfin.com/CA/El-Cajon/375-Taft-Ave-92020/home/5596129,375 Taft,El Cajon,CA,32.791561,-116.956007,Single Family Residential,92020,3,2,El Cajon,1128,13300,1950,1,,9/30/14,N,Y,FALSE,325500
150010544,544,http://www.redfin.com/CA/El-Cajon/703-Taft-Ave-92020/home/5614785,703 Taft Ave,El Cajon,CA,32.787419,-116.956127,Single Family Residential,92020,3,2,El Cajon,1464,10200,1956,4,Garage,5/15/15,N,Y,FALSE,387000
150002485,485,http://www.redfin.com/CA/El-Cajon/799-Denise-Ln-92020/home/5614869,799 Denise Ln NE,El Cajon,CA,32.786008,-116.954937,Single Family Residential,92020,3,2,El Cajon,1168,,1958,6,Garage,2/9/15,N,Y,FALSE,303500
140051532,532,http://www.redfin.com/CA/El-Cajon/847-Taft-Ave-92020/home/5615063,847 TAFT,El Cajon,CA,32.785131,-116.955958,Single Family Residential,92020,3,2,El Cajon,1517,,1959,7,Garage,12/3/14,N,Y,FALSE,378000
140047167,167,http://www.redfin.com/CA/El-Cajon/874-Denise-Ln-92020/home/5615099,874 Denise Ln,El Cajon,CA,32.784647,-116.955628,Single Family Residential,92020,3,2,El Cajon,1232,,1959,4,Garage,11/12/14,N,Y,FALSE,350000
140025914,914,http://www.redfin.com/CA/El-Cajon/886-Denise-Ln-92020/home/5615097,886 Denise Ln,El Cajon,CA,32.784481,-116.955628,Single Family Residential,92020,3,2,El Cajon,1606,6000,1959,4,Garage,6/24/14,N,Y,FALSE,400000
150006454,454,http://www.redfin.com/CA/El-Cajon/836-Denise-Ln-92020/home/5615114,836 Denise Ln,El Cajon,CA,32.785299,-116.955598,Single Family Residential,92020,3,2,El Cajon,1473,,1959,5,Garage,4/3/15,N,Y,FALSE,435000
140066215,215,http://www.redfin.com/CA/El-Cajon/905-Taft-Ave-92020/home/5615125,905 Taft,El Cajon,CA,32.783942,-116.955952,Single Family Residential,92020,3,2,El Cajon,1675,6800,1959,4,Garage,3/14/15,N,Y,FALSE,367500
140032644,644,http://www.redfin.com/CA/El-Cajon/947-Denise-Ln-92020/home/5617047,947 Denise,El Cajon,CA,32.783263,-116.955114,Single Family Residential,92020,3,2,El Cajon,1232,6000,1959,4,Garage,7/11/14,N,Y,FALSE,385000
150007676,676,http://www.redfin.com/CA/El-Cajon/601-Raymond-St-92020/home/5617126,601 Raymond,El Cajon,CA,32.781634,-116.955148,Single Family Residential,92020,3,2,El Cajon,1183,6000,1959,4,Garage,4/1/15,N,Y,FALSE,329000
150012984,984,http://www.redfin.com/CA/El-Cajon/624-Herbert-St-92020/home/5617173,624 Herbert St,El Cajon,CA,32.781359,-116.954951,Single Family Residential,92020,3,2,El Cajon,1183,,1959,4,Garage,4/17/15,N,Y,FALSE,382000
140023315,315,http://www.redfin.com/CA/El-Cajon/599-Herbert-St-92020/home/5617203,599 Herbert St,El Cajon,CA,32.780921,-116.955337,Single Family Residential,92020,3,2,El Cajon,1276,6000,1953,5,Garage,7/3/14,N,Y,FALSE,340000
140063033,33,http://www.redfin.com/CA/El-Cajon/1511-Avenida-Arriba-92020/home/5620332,1511 Avenida Arriba,El Cajon,CA,32.775085,-116.956243,Single Family Residential,92020,5,4,Mount Helix,2887,24394,1988,6,Garage,3/17/15,N,Y,FALSE,715000
140020492,492,http://www.redfin.com/CA/El-Cajon/483-Horizon-Ln-92020/home/5632570,483 Horizon Ln,El Cajon,CA,32.77144,-116.956244,Single Family Residential,92020,4,2,El Cajon,2208,,1976,4,Garage,5/29/14,N,Y,FALSE,590000
150006556,556,http://www.redfin.com/CA/El-Cajon/4954-New-Ranch-Rd-92020/home/5633067,4954 New Ranch Rd,El Cajon,CA,32.769166,-116.955638,Single Family Residential,92020,3,2,El Cajon,2260,27443,1970,4,Garage,4/7/15,N,Y,FALSE,665000
140012132,132,http://www.redfin.com/CA/El-Cajon/11021-Valley-Lights-Dr-92020/home/5633198,11021 Valley Lights Dr,El Cajon,CA,32.76645,-116.954623,Single Family Residential,92020,5,3,Mount Helix,2775,22651,1972,10,Garage,7/30/14,N,Y,FALSE,660000
150007672,672,http://www.redfin.com/CA/El-Cajon/849-Salina-St-92020/home/5615216,849 Salina,El Cajon,CA,32.785031,-116.954274,Single Family Residential,92020,3,2,El Cajon,1520,6000,1959,4,Garage,3/23/15,N,Y,FALSE,400000
140060995,995,http://www.redfin.com/CA/El-Cajon/1175-Haney-St-92020/home/5618572,1175 Haney,El Cajon,CA,32.779309,-116.952973,Single Family Residential,92020,4,3,El Cajon,2303,9100,1975,5,Garage,2/27/15,N,Y,FALSE,540000
140026411,411,http://www.redfin.com/CA/El-Cajon/5345-Grandridge-Rd-92020/home/5619053,5345 Grandridge Rd,El Cajon,CA,32.77565,-116.95457,Single Family Residential,92020,4,3,Mount Helix,2940,22216,1972,3,Garage,7/18/14,N,Y,FALSE,690000
140060911,911,http://www.redfin.com/CA/El-Cajon/11088-Skywood-Dr-92020/home/5619141,11088 Skywood Dr,El Cajon,CA,32.774835,-116.953392,Single Family Residential,92020,2,1,Mount Helix,1140,196891,1951,4,Garage,2/4/15,N,Y,FALSE,700000
140049352,352,http://www.redfin.com/CA/El-Cajon/1151-Rathmoor-St-92020/home/5619869,1151 Rathmoor,El Cajon,CA,32.77947,-116.954051,Single Family Residential,92020,4,2,El Cajon,1868,9100,1974,6,Garage,12/3/14,N,Y,FALSE,490000
140046629,629,http://www.redfin.com/CA/El-Cajon/4924-Estates-Way-92020/home/5632626,4924 ESTATES Way,El Cajon,CA,32.769739,-116.954155,Single Family Residential,92020,5,4,Mount Helix,2776,51836,1960,7,Garage,10/7/14,N,Y,FALSE,657000
140004546,546,http://www.redfin.com/CA/El-Cajon/11245-Culver-Ct-92020/home/5633921,11245 Culver Ct,El Cajon,CA,32.763552,-116.954437,Single Family Residential,92020,3,2,El Cajon,2355,43996,1960,12,Garage,6/5/14,N,Y,FALSE,633000
140026455,455,http://www.redfin.com/CA/El-Cajon/11070-Horizon-Hills-Dr-92020/home/5635135,11070 Horizon Hills Dr,El Cajon,CA,32.772766,-116.952984,Single Family Residential,92020,5,4,Mount Helix,3772,49658,1964,7,Garage,7/18/14,N,Y,FALSE,865000
140060063,63,http://www.redfin.com/CA/El-Cajon/11314-Meadow-View-Rd-92020/home/5635641,11314 Meadow View Rd,El Cajon,CA,32.759834,-116.953281,Single Family Residential,92020,4,2,Mount Helix,2427,23000,1960,10,Garage,1/30/15,N,Y,FALSE,590000
140053184,184,http://www.redfin.com/CA/El-Cajon/358-E-Madison-Ave-92020/home/5569397,358 E Madison Ave,El Cajon,CA,32.801121,-116.958971,Single Family Residential,92020,4,2,El Cajon,1351,,1954,4,Garage,12/9/14,N,Y,FALSE,310000
140040482,482,http://www.redfin.com/CA/El-Cajon/635-Claydelle-Ave-92020/home/5597310,635 Claydelle Ave,El Cajon,CA,32.788682,-116.958444,Single Family Residential,92020,3,2,El Cajon,1496,,1949,2,,8/27/14,N,Y,FALSE,415000
140041623,623,http://www.redfin.com/CA/El-Cajon/1140-Lorna-Ave-92020/home/5613096,1140 Lorna Ave,El Cajon,CA,32.779515,-116.959253,Single Family Residential,92020,4,2,El Cajon,1645,6000,1957,4,Garage,11/7/14,N,Y,FALSE,400000
